protein1_id	protein2_id	gene1	gene2	complex_ids	complex_names	n_complexes_shared	evidence_in_ppi_graph	sources	methods	publications	supporting_structures	n_ddi	n_dmi	ddi	dmi
O96019	Q9H2F5	ACTL6A	EPC1	528;529;787;798;799;2856;2857	NuA4/Tip60-HAT complex;NuA4/Tip60-HAT complex;NuA4/Tip60-HAT complex B;NuA4/Tip60-HAT complex A;DMAP1-associated complex;NuA4/Tip60 HAT complex;NuA4/Tip60 HAT complex	7	True	PDB	EM		8QR1;8XVG;8XVT;9CAC;9CAE	0	0		
O96019	Q9H981	ACTL6A	ACTR8	302	INO80 chromatin remodeling complex	1	False								
O96019	Q9H9F9	ACTL6A	ACTR5	302	INO80 chromatin remodeling complex	1	False								
O96019	Q9HAF1	ACTL6A	MEAF6	528;529;798;2857	NuA4/Tip60-HAT complex;NuA4/Tip60-HAT complex;NuA4/Tip60-HAT complex A;NuA4/Tip60 HAT complex	4	False								
O96019	Q9NPF5	ACTL6A	DMAP1	528;529;787;798;799;2856;2857;8022	NuA4/Tip60-HAT complex;NuA4/Tip60-HAT complex;NuA4/Tip60-HAT complex B;NuA4/Tip60-HAT complex A;DMAP1-associated complex;NuA4/Tip60 HAT complex;NuA4/Tip60 HAT complex;SRCAP-containing complex	8	True	Human Protein Atlas (HPA);PDB	EM		8QR1;8X15;8X19;8X1C;8XVG;8XVT;9C57;9C62;9C6N;9CAC;9CAE	0	0		
O96019	Q9NPI1	ACTL6A	BRD7	7372	BRD7-SWI–SNF complex	1	False								
O96019	Q9NV56	ACTL6A	MRGBP	528;529;798	NuA4/Tip60-HAT complex;NuA4/Tip60-HAT complex;NuA4/Tip60-HAT complex A	3	True	Human Protein Atlas (HPA)				0	0		
O96019	Q9NXR8	ACTL6A	ING3	528;529;798;2856;2857	NuA4/Tip60-HAT complex;NuA4/Tip60-HAT complex;NuA4/Tip60-HAT complex A;NuA4/Tip60 HAT complex;NuA4/Tip60 HAT complex	5	False								
O96019	Q9UBU8	ACTL6A	MORF4L1	528;529;787;798;2856;2857	NuA4/Tip60-HAT complex;NuA4/Tip60-HAT complex;NuA4/Tip60-HAT complex B;NuA4/Tip60-HAT complex A;NuA4/Tip60 HAT complex;NuA4/Tip60 HAT complex	6	True	Human Protein Atlas (HPA)				0	0		
O96019	Q9UK53	ACTL6A	ING1	739	SIN3-ING1b complex II	1	False								
O96019	Q9ULG1	ACTL6A	INO80	302	INO80 chromatin remodeling complex	1	False								
O96019	Q9Y230	ACTL6A	RUVBL2	302;525;528;529;787;798;799;1166;1171;1173;2857;8022	INO80 chromatin remodeling complex;TIP60 histone acetylase complex;NuA4/Tip60-HAT complex;NuA4/Tip60-HAT complex;NuA4/Tip60-HAT complex B;NuA4/Tip60-HAT complex A;DMAP1-associated complex;p400-associated complex;c-MYC-ATPase-helicase complex;TIP49-TIP48-BAF53 complex;NuA4/Tip60 HAT complex;SRCAP-containing complex	12	True	Human Protein Atlas (HPA)				0	0		
O96019	Q9Y265	ACTL6A	RUVBL1	302;525;528;529;787;798;799;1166;1171;1173;2856;2857;8022	INO80 chromatin remodeling complex;TIP60 histone acetylase complex;NuA4/Tip60-HAT complex;NuA4/Tip60-HAT complex;NuA4/Tip60-HAT complex B;NuA4/Tip60-HAT complex A;DMAP1-associated complex;p400-associated complex;c-MYC-ATPase-helicase complex;TIP49-TIP48-BAF53 complex;NuA4/Tip60 HAT complex;NuA4/Tip60 HAT complex;SRCAP-containing complex	13	True	Human Protein Atlas (HPA)				0	0		
O96019	Q9Y4A5	ACTL6A	TRRAP	525;528;529;787;798;799;1166;1171;1175;2856;2857	TIP60 histone acetylase complex;NuA4/Tip60-HAT complex;NuA4/Tip60-HAT complex;NuA4/Tip60-HAT complex B;NuA4/Tip60-HAT complex A;DMAP1-associated complex;p400-associated complex;c-MYC-ATPase-helicase complex;TRRAP-BAF53-HAT complex;NuA4/Tip60 HAT complex;NuA4/Tip60 HAT complex	11	True	CORUM;Human Protein Atlas (HPA)	anti tag coimmunoprecipitation	11839798		0	0		
P01100	P05412	FOS	JUN	2692;2693;2694;2695;6235;9849	SMAD3-SMAD4-cJun-cFos complex;NFAT-JUN-FOS DNA-protein complex;ERG-JUN-FOS DNA-protein complex;ETS2-FOS-JUN complex;c-Fos-c-Jun-SAF-1 complex;FOS-JUN-THRA complex	6	True	BioGRID;Human Protein Atlas (HPA);PDB	Co-crystal Structure;Reconstituted Complex;X-ray	11053448;15718494;15994313;16008525;16928824;17440114;18848838;7816143;8440710;9160889;9872330	1A02;1FOS;1S9K	1	0	PF00170(Basic-leucine zipper domain)--PF00170(Basic-leucine zipper domain)[pdb=43]	
P01100	P10275	FOS	AR	9230	AR-FOS complex	1	True	CORUM	coimmunoprecipitation;electrophoretic mobility shift assay	9211894		0	0		
P01100	P10827	FOS	THRA	9849	FOS-JUN-THRA complex	1	False								
P01100	P11308	FOS	ERG	2694	ERG-JUN-FOS DNA-protein complex	1	False								
P01100	P15036	FOS	ETS2	2695	ETS2-FOS-JUN complex	1	True	BioGRID	Reconstituted Complex	9334186		0	0		
P01100	P56270	FOS	MAZ	6235	c-Fos-c-Jun-SAF-1 complex	1	True	BioGRID	Far Western	19028685		0	0		
P01100	P84022	FOS	SMAD3	2692	SMAD3-SMAD4-cJun-cFos complex	1	True	BioGRID	Reconstituted Complex	9732876		0	0		
P01100	Q13469	FOS	NFATC2	2693	NFAT-JUN-FOS DNA-protein complex	1	True	PDB	X-ray		1A02;1S9K	1	0	PF00170(Basic-leucine zipper domain)--PF00554(Rel homology domain, DNA-binding domain)[pdb=3]	
P01100	Q13485	FOS	SMAD4	2692	SMAD3-SMAD4-cJun-cFos complex	1	False								
P01106	P61244	MYC	MAX	2653;3052	MYC-MAX-KAT2A-TRRAP complex;MYC-MAX complex	2	True	BioGRID;CORUM;Human Protein Atlas (HPA);PDB	Co-crystal Structure;EM;Reconstituted Complex;X-ray;anti bait coimmunoprecipitation	10229200;10465786;12391307;12553908;12584560;12706874;16410719;2006410;27859590;8224841;9680483	1NKP;6G6J;6G6K;6G6L;8OTS	2	0	PF00010(Myc-type, basic helix-loop-helix (bHLH) domain)--PF00010(Myc-type, basic helix-loop-helix (bHLH) domain)[pdb=92] | PF02344(Leucine zipper, Myc)--PF00010(Myc-type, basic helix-loop-helix (bHLH) domain)[pdb=21]	
P01106	Q13105	MYC	ZBTB17	2649	DNMT3A-MYC-ZBTB17 complex	1	True	BioGRID;Human Protein Atlas (HPA);IntAct	Reconstituted Complex;pull down	11283613;26766587;27859590;9312026		0	0		
P01106	Q92754	MYC	TFAP2C	6203	TFAP2C-Myc-KDM5B complex	1	False								
P01106	Q92830	MYC	KAT2A	2653;6935	MYC-MAX-KAT2A-TRRAP complex;MYC-TRRAP-KAT2A complex	2	True	BioGRID	Reconstituted Complex	12660246;17967894		0	0		
P01106	Q9UGL1	MYC	KDM5B	6203	TFAP2C-Myc-KDM5B complex	1	False								
P01106	Q9Y230	MYC	RUVBL2	1171	c-MYC-ATPase-helicase complex	1	True	BioGRID;Human Protein Atlas (HPA)	Reconstituted Complex	12660246		0	0		
P01106	Q9Y265	MYC	RUVBL1	1171	c-MYC-ATPase-helicase complex	1	True	BioGRID	Reconstituted Complex	11509179		0	0		
P01106	Q9Y4A5	MYC	TRRAP	1171;2653;6935	c-MYC-ATPase-helicase complex;MYC-MAX-KAT2A-TRRAP complex;MYC-TRRAP-KAT2A complex	3	True	BioGRID;Human Protein Atlas (HPA)	Reconstituted Complex	12660246;9708738		0	0		
P01106	Q9Y6K1	MYC	DNMT3A	2649	DNMT3A-MYC-ZBTB17 complex	1	True	BioGRID	Reconstituted Complex	15616584		0	0		
P03372	P05412	ESR1	JUN	2700	ESR1-JUN complex	1	True	BioGRID;CORUM	Reconstituted Complex;coimmunoprecipitation;gst pull down;two hybrid	11477071		0	0		
P03372	P08047	ESR1	SP1	6067	ESR1-SP1 complex	1	True	BioGRID;CORUM;Human Protein Atlas (HPA)	Reconstituted Complex;electrophoretic mobility shift assay;gst pull down	10681512;15084343;15705965;16439465;9611253		0	0		
P03372	P10275	ESR1	AR	9246	AR-ESR1 complex	1	True	CORUM	two hybrid	11000528		4	0	PF00104(Nuclear hormone receptor, ligand-binding domain)--PF00104(Nuclear hormone receptor, ligand-binding domain)[pdb=1205] | PF00104(Nuclear hormone receptor, ligand-binding domain)--PF00105(Zinc finger, nuclear hormone receptor-type)[pdb=16] | PF00105(Zinc finger, nuclear hormone receptor-type)--PF00104(Nuclear hormone receptor, ligand-binding domain)[pdb=16] | PF00105(Zinc finger, nuclear hormone receptor-type)--PF00105(Zinc finger, nuclear hormone receptor-type)[pdb=80]	
P03372	P15884	ESR1	TCF4	9331	ESR1-TCF4 complex	1	True	CORUM	coimmunoprecipitation;electrophoretic mobility shift assay	11522780		0	0		
P03372	P17676	ESR1	CEBPB	6068	CEBPB-ESR1 complex	1	True	BioGRID;CORUM;Human Protein Atlas (HPA)	Reconstituted Complex;chromatin immunoprecipitation assay;coimmunoprecipitation	18852215;7651415;9817600		0	0		
P03372	P38398	ESR1	BRCA1	9344	BRCA1-ESR1 complex	1	True	BioGRID;CORUM;Human Protein Atlas (HPA);IntAct	Reconstituted Complex;coimmunoprecipitation;gst pull down;pull down	11244506;12400015;15674350;16061635		0	0		
P03372	P39687	ESR1	ANP32A	9333	ANP32A-ESR1 complex	1	True	CORUM	coimmunoprecipitation	15308690		0	0		
P03372	P55345	ESR1	PRMT2	9375	ESR1-PRMT2 complex	1	True	BioGRID;CORUM;Human Protein Atlas (HPA)	Reconstituted Complex;coimmunoprecipitation;gst pull down;two hybrid	12039952		0	0		
P03372	Q03989	ESR1	ARID5A	9337	ARID5A-ESR1 complex	1	True	BioGRID;CORUM;Human Protein Atlas (HPA)	Reconstituted Complex;gst pull down;two hybrid	15941852		0	0		
P03372	Q09472	ESR1	EP300	6502;7780	EP300-ESR1-NCOA1 complex;ESR1-EP300-NCOA2 complex	2	True	BioGRID;Human Protein Atlas (HPA)	Reconstituted Complex	11782371;11867769;12479814;12714702;20348541;25728767		0	0		
P03372	Q12778	ESR1	FOXO1	7586	ESR1-FOXO1 complex	1	True	BioGRID;CORUM;Human Protein Atlas (HPA)	Reconstituted Complex;gst pull down;two hybrid	11353774;11435445		0	0		
P03372	Q13330	ESR1	MTA1	9385	ESR1-MTA1 complex	1	True	BioGRID;CORUM	Reconstituted Complex;fluorescence microscopy;gst pull down	11146623;12167865;12639951;16807247		0	0		
P03372	Q14686	ESR1	NCOA6	9371	ESR1-NCOA6 complex	1	True	BioGRID;CORUM	Reconstituted Complex;chromatin immunoprecipitation assay	10567404;10681503;10866662;11773444;31744881		0	0		
P03372	Q15303	ESR1	ERBB4	9351	ERBB4-ESR1 complex	1	True	CORUM	coimmunoprecipitation;fluorescence microscopy;gst pull down	16912174		0	0		
P03372	Q15596	ESR1	NCOA2	7780;9064	ESR1-EP300-NCOA2 complex;ESR1-NCOA2 complex	2	True	BioGRID;CORUM;Human Protein Atlas (HPA);PDB	Co-crystal Structure;Reconstituted Complex;X-ray;anti tag coimmunoprecipitation;far western blotting	11014206;11937504;15657427;19460354;8670870;9192892;9430642	1GWQ;1GWR;1ZKY;2B1V;2B1Z;2B23;2FAI;2G44;2G5O;2P15;3ERD;3Q95;4IU7;4IUI;4IV2;4IV4;4IVW;4IVY;4IW6;4IW8;4IWC;4IWF;4PP6;4PPP;4PPS;4PXM;4Q13;4ZN7;4ZN9;4ZNH;4ZNS;4ZNT;4ZNU;4ZNV;4ZNW;5DI7;5DID;5DIE;5DIG;5DK9;5DKB;5DKE;5DKG;5DKS;5DL4;5DLR;5DMC;5DMF;5DP0;5DRJ;5DRM;5DTV;5DU5;5DUE;5DUG;5DUH;5DVS;5DVV;5DWE;5DWG;5DWI;5DWJ;5DX3;5DXB;5DXE;5DXG;5DXK;5DXM;5DXP;5DXQ;5DXR;5DY8;5DYB;5DYD;5DZ0;5DZ1;5DZ3;5DZH;5DZI;5E0W;5E0X;5E14;5E15;5E19;5E1C;5EGV;5EHJ;5EI1;5EIT;5HYR;5KCC;5KCD;5KCE;5KCF;5KCT;5KCU;5KCW;5KD9;5KR9;5KRA;5KRC;5KRF;5KRH;5KRI;5KRJ;5KRK;5KRL;5KRM;5KRO;5T1Z;5TLD;5TLF;5TLG;5TLL;5TLM;5TLO;5TLP;5TLT;5TLU;5TLV;5TLX;5TLY;5TM1;5TM2;5TM3;5TM4;5TM5;5TM6;5TM7;5TM8;5TM9;5TML;5TMM;5TMO;5TMQ;5TMR;5TMS;5TMT;5TMU;5TMV;5TMW;5TMZ;5TN1;5TN3;5TN4;5TN5;5TN6;5TN7;5TN8;5U2D;5WGQ;6CZN;6D0F;7JHD;7NEL;7NFB;7RKE;7SFO;7T2X;7YMK;8EV1;8EV2	2	1	PF00104(Nuclear hormone receptor, ligand-binding domain)--PF08832(Nuclear receptor coactivator, receptor-binding domain)[pdb=62] | PF00104(Nuclear hormone receptor, ligand-binding domain)--PF16279(Nuclear receptor coactivator 2/3, DUF4927)[pdb=2]	Q15596:LIG_NRBOX--PF00104(Nuclear hormone receptor, ligand-binding domain)
P03372	Q15788	ESR1	NCOA1	6502;9343	EP300-ESR1-NCOA1 complex;ESR1-NCOA1 complex	2	True	BioGRID;CORUM;Human Protein Atlas (HPA);PDB	Reconstituted Complex;X-ray;gst pull down	10454579;10598586;10731636;11003650;11014206;11113179;11178903;11358671;11867769;12714702;12738788;15140878;17363140;9121466;9192892;9192902;9259327;9427757;9773983	3UU7;3UUA;3UUD;4MG5;4MG6;4MG7;4MG8;4MG9;4MGA;4MGB;4MGC;4MGD;4TUZ;4TV1;5JMM;7Y8F;7Y8G	1	0	PF00104(Nuclear hormone receptor, ligand-binding domain)--PF08832(Nuclear receptor coactivator, receptor-binding domain)[pdb=62]	
P03372	Q5QJE6	ESR1	DNTTIP2	9368	DNTTIP2-ESR1 complex	1	True	BioGRID;CORUM	Reconstituted Complex;coimmunoprecipitation;gst pull down;two hybrid	15047147		0	0		
P03372	Q8IXJ9	ESR1	ASXL1	9382	ASXL1-ESR1 complex	1	True	CORUM	coimmunoprecipitation;gst pull down;two hybrid	16606617		0	0		
P03372	Q8WTS6	ESR1	SETD7	9377	ESR1-SETD7 complex	1	True	CORUM;PDB	X-ray;chromatin immunoprecipitation assay;coimmunoprecipitation	18471979	3CBM;3CBO	0	0		
P03372	Q96JN0	ESR1	LCOR	9896	ESR1-LCOR complex	1	True	BioGRID;CORUM	Reconstituted Complex;bioluminescence resonance energy transfer;coimmunoprecipitation;gst pull down;two hybrid	12535528		0	0		
P03372	Q96RI1	ESR1	NR1H4	9379	ESR1-NR1H4 complex	1	True	CORUM	bimolecular fluorescence complementation;chromatin immunoprecipitation assay;coimmunoprecipitation	24729004		2	0	PF00104(Nuclear hormone receptor, ligand-binding domain)--PF00105(Zinc finger, nuclear hormone receptor-type)[pdb=16] | PF00105(Zinc finger, nuclear hormone receptor-type)--PF00105(Zinc finger, nuclear hormone receptor-type)[pdb=80]	
P03372	Q9NYW8	ESR1	RBAK	9334	ESR1-RBAK complex	1	True	CORUM	affinity chromatography technology;two hybrid	14664718		0	0		
P03372	Q9Y618	ESR1	NCOR2	9381	ESR1-NCOA3-NCOR2 complex	1	True	BioGRID	Reconstituted Complex	12738788;9171229		0	0		
P03372	Q9Y6Q9	ESR1	NCOA3	2124;9341;9381	CHUK-ESR1-NCOA3 complex;ESR1-NCOA3 complex;ESR1-NCOA3-NCOR2 complex	3	True	BioGRID;CORUM;Human Protein Atlas (HPA)	Reconstituted Complex;gst pull down	10490106;11050174;11353774;11389589;25728767;9192892;9252329;9346901		2	0	PF00104(Nuclear hormone receptor, ligand-binding domain)--PF08832(Nuclear receptor coactivator, receptor-binding domain)[pdb=62] | PF00104(Nuclear hormone receptor, ligand-binding domain)--PF16279(Nuclear receptor coactivator 2/3, DUF4927)[pdb=2]	
P04150	P08235	NR3C1	NR3C2	9461	NR3C1-NR3C2 complex	1	True	BioGRID;CORUM	Reconstituted Complex;electrophoretic mobility shift assay	11154266;7993637		4	0	PF00104(Nuclear hormone receptor, ligand-binding domain)--PF00104(Nuclear hormone receptor, ligand-binding domain)[pdb=1205] | PF00104(Nuclear hormone receptor, ligand-binding domain)--PF00105(Zinc finger, nuclear hormone receptor-type)[pdb=16] | PF00105(Zinc finger, nuclear hormone receptor-type)--PF00104(Nuclear hormone receptor, ligand-binding domain)[pdb=16] | PF00105(Zinc finger, nuclear hormone receptor-type)--PF00105(Zinc finger, nuclear hormone receptor-type)[pdb=80]	
P04150	P22736	NR3C1	NR4A1	9434	NR3C1-NR4A1 complex	1	True	CORUM	chromatin immunoprecipitation assay;coimmunoprecipitation;gst pull down;two hybrid	15591535		4	0	PF00104(Nuclear hormone receptor, ligand-binding domain)--PF00104(Nuclear hormone receptor, ligand-binding domain)[pdb=1205] | PF00104(Nuclear hormone receptor, ligand-binding domain)--PF00105(Zinc finger, nuclear hormone receptor-type)[pdb=16] | PF00105(Zinc finger, nuclear hormone receptor-type)--PF00104(Nuclear hormone receptor, ligand-binding domain)[pdb=16] | PF00105(Zinc finger, nuclear hormone receptor-type)--PF00105(Zinc finger, nuclear hormone receptor-type)[pdb=80]	
P04150	P43354	NR3C1	NR4A2	9433	NR3C1-NR4A2 complex	1	True	CORUM	coimmunoprecipitation;gst pull down	15591535		4	0	PF00104(Nuclear hormone receptor, ligand-binding domain)--PF00104(Nuclear hormone receptor, ligand-binding domain)[pdb=1205] | PF00104(Nuclear hormone receptor, ligand-binding domain)--PF00105(Zinc finger, nuclear hormone receptor-type)[pdb=16] | PF00105(Zinc finger, nuclear hormone receptor-type)--PF00104(Nuclear hormone receptor, ligand-binding domain)[pdb=16] | PF00105(Zinc finger, nuclear hormone receptor-type)--PF00105(Zinc finger, nuclear hormone receptor-type)[pdb=80]	
P04150	Q00839	NR3C1	HNRNPU	4216	HNRNPU-NR3C1 complex	1	True	CORUM	coimmunoprecipitation;fluorescence microscopy;ion exchange chromatography	9353307		0	0		
P04150	Q13185	NR3C1	CBX3	6863;6864	CBX3-EHMT2-NR3C1 complex;CBX3-EHMT1-NR3C1 complex	2	False								
P04150	Q14686	NR3C1	NCOA6	9429	NCOA6-NR3C1 complex	1	True	BioGRID;CORUM	Reconstituted Complex;two hybrid	10567404;10866662		0	0		
P04150	Q15596	NR3C1	NCOA2	9441	NCOA2-NR3C1 complex	1	True	BioGRID;CORUM;PDB	Co-crystal Structure;Reconstituted Complex;X-ray;gst pull down	11266503;12151000;15769988;9920895	1M2Z;1P93;3CLD;3E7C;3K22;3K23;4CSJ;4P6W;4P6X;4UDC;4UDD;5G3J;5G5W;5NFP;5NFT;6EL6;6EL7;6EL9;8VKZ	2	1	PF00104(Nuclear hormone receptor, ligand-binding domain)--PF08832(Nuclear receptor coactivator, receptor-binding domain)[pdb=62] | PF00104(Nuclear hormone receptor, ligand-binding domain)--PF16279(Nuclear receptor coactivator 2/3, DUF4927)[pdb=2]	Q15596:LIG_NRBOX--PF00104(Nuclear hormone receptor, ligand-binding domain)
P04150	Q8IXJ9	NR3C1	ASXL1	9449	ASXL1-NR3C1 complex	1	True	CORUM	coimmunoprecipitation;two hybrid	16606617		0	0		
P04150	Q92570	NR3C1	NR4A3	9435	NR3C1-NR4A3 complex	1	True	CORUM	gst pull down	15591535		4	0	PF00104(Nuclear hormone receptor, ligand-binding domain)--PF00104(Nuclear hormone receptor, ligand-binding domain)[pdb=1205] | PF00104(Nuclear hormone receptor, ligand-binding domain)--PF00105(Zinc finger, nuclear hormone receptor-type)[pdb=16] | PF00105(Zinc finger, nuclear hormone receptor-type)--PF00104(Nuclear hormone receptor, ligand-binding domain)[pdb=16] | PF00105(Zinc finger, nuclear hormone receptor-type)--PF00105(Zinc finger, nuclear hormone receptor-type)[pdb=80]	
P04150	Q96KQ7	NR3C1	EHMT2	6863	CBX3-EHMT2-NR3C1 complex	1	False								
P04150	Q9H9B1	NR3C1	EHMT1	6864	CBX3-EHMT1-NR3C1 complex	1	False								
P04150	Q9NYW8	NR3C1	RBAK	9419	NR3C1-RBAK complex	1	True	CORUM	affinity chromatography technology;two hybrid	14664718		0	0		
P04150	Q9UER7	NR3C1	DAXX	9447	DAXX-NR3C1 complex	1	True	BioGRID;CORUM	Reconstituted Complex;luminiscence technology;two hybrid	12595526;14978255;17081986		0	0		
P04150	Q9Y618	NR3C1	NCOR2	9432	HDAC3-NCOR2-NR3C1 complex	1	True	CORUM	chromatin immunoprecipitation assay	28475868		0	0		
P04198	P08047	MYCN	SP1	8712;8713;8757	HDAC2-MYCN-SP1 complex;HDAC1-MYCN-SP1 complex;MYCN-SP1-ZBTB17 complex	3	True	BioGRID;Human Protein Atlas (HPA)	Reconstituted Complex	21123453		0	0		
P04198	Q13105	MYCN	ZBTB17	8757	MYCN-SP1-ZBTB17 complex	1	True	BioGRID;Human Protein Atlas (HPA);IntAct	Reconstituted Complex;pull down	21123453;26766587		0	0		
P04198	Q13547	MYCN	HDAC1	8713	HDAC1-MYCN-SP1 complex	1	False								
P04198	Q92769	MYCN	HDAC2	8712	HDAC2-MYCN-SP1 complex	1	False								
P04198	Q96EB6	MYCN	SIRT1	8711	MYCN-SIRT1 complex	1	True	BioGRID;CORUM;Human Protein Atlas (HPA)	Reconstituted Complex;coimmunoprecipitation	21698133		0	0		
P04637	P08047	TP53	SP1	2679	p53-SP1 complex	1	True	BioGRID;CORUM;Human Protein Atlas (HPA)	Reconstituted Complex;anti bait coimmunoprecipitation	11384995;12665570;15674334;15790310;19846904		0	0		
P04637	Q09472	TP53	EP300	8455	EP300-TP53 complex	1	True	BioGRID;CORUM;Human Protein Atlas (HPA);PDB	Co-crystal Structure;NMR;Reconstituted Complex;coimmunoprecipitation	11782467;12138191;12499368;14612423;15186775;18391200;19217391;19218448;23307557;23796514;25753752;28131915;9652736;9809062	2K8F;2MZD	4	0	PF08563(p53, transactivation domain)--PF02135(Zinc finger, TAZ-type)[pdb=3] | PF08563(p53, transactivation domain)--PF09030(Nuclear receptor coactivator, CREB-bp-like, interlocking)[pdb=1] | PF18521(Cellular tumor antigen p53, transactivation domain 2)--PF02135(Zinc finger, TAZ-type)[pdb=4] | PF18521(Cellular tumor antigen p53, transactivation domain 2)--PF09030(Nuclear receptor coactivator, CREB-bp-like, interlocking)[pdb=1]	
P04637	Q96EB6	TP53	SIRT1	2821	SIRT1-TP53 complex	1	True	BioGRID;CORUM;Human Protein Atlas (HPA);PDB	Reconstituted Complex;X-ray;anti bait coimmunoprecipitation	11672523;12006491;17964266;19680552;20167603	4ZZJ	0	0		
P05412	P10275	JUN	AR	9228;9231	AR-JUN complex;AR-ATF2-JUN complex	2	True	CORUM	coimmunoprecipitation;electrophoretic mobility shift assay	9211894		0	0		
P05412	P10827	JUN	THRA	9849	FOS-JUN-THRA complex	1	False								
P05412	P11308	JUN	ERG	2694	ERG-JUN-FOS DNA-protein complex	1	True	BioGRID	Reconstituted Complex	11278640		0	0		
P05412	P15036	JUN	ETS2	2695	ETS2-FOS-JUN complex	1	True	BioGRID	Reconstituted Complex	9334186		0	0		
P05412	P15336	JUN	ATF2	9231	AR-ATF2-JUN complex	1	True	BioGRID;Human Protein Atlas (HPA);PDB	Reconstituted Complex;X-ray	1827203;2320002	1T2K	1	0	PF00170(Basic-leucine zipper domain)--PF00170(Basic-leucine zipper domain)[pdb=43]	
P05412	P18847	JUN	ATF3	6092	c-Jun-ATF3 complex	1	True	BioGRID;CORUM;Human Protein Atlas (HPA)	Reconstituted Complex;coimmunoprecipitation	1827203;27751807		1	0	PF00170(Basic-leucine zipper domain)--PF00170(Basic-leucine zipper domain)[pdb=43]	
P05412	P56270	JUN	MAZ	6235	c-Fos-c-Jun-SAF-1 complex	1	True	BioGRID	Far Western	19028685		0	0		
P05412	P84022	JUN	SMAD3	2692;2708	SMAD3-SMAD4-cJun-cFos complex;SMAD3-SMAD4-cJUN complex	2	True	BioGRID	Reconstituted Complex	10220381;11306568;9732876		0	0		
P05412	Q13469	JUN	NFATC2	2693	NFAT-JUN-FOS DNA-protein complex	1	True	BioGRID;PDB	Reconstituted Complex;X-ray	20557936	1A02;1S9K	1	0	PF00170(Basic-leucine zipper domain)--PF00554(Rel homology domain, DNA-binding domain)[pdb=3]	
P05412	Q13485	JUN	SMAD4	2692;2708	SMAD3-SMAD4-cJun-cFos complex;SMAD3-SMAD4-cJUN complex	2	False								
P05549	P06400	TFAP2A	RB1	5146	RB1-TFAP2A complex	1	True	BioGRID;CORUM	Reconstituted Complex;coimmunoprecipitation	9632747		0	0		
P06400	P10275	RB1	AR	9159	AR-RB1 complex	1	True	BioGRID;CORUM	Reconstituted Complex;gst pull down	9675141;9813067		0	0		
P06400	P14373	RB1	TRIM27	5663	TRIM27-RB1 complex	1	True	CORUM	coimmunoprecipitation;pull down;two hybrid	15837424		0	0		
P06400	P26358	RB1	DNMT1	1488	DNMT1-E2F1-HDAC1-RB1 complex	1	True	BioGRID	Reconstituted Complex	10888886;11847125		0	0		
P06400	P37231	RB1	PPARG	9595	HDAC3-PPARG-RB1 complex	1	True	BioGRID	Reconstituted Complex	12479814		0	0		
P06400	P51532	RB1	SMARCA4	3269	RB1-HDAC1-BRG1 complex	1	True	BioGRID	Reconstituted Complex	7923370		0	0		
P06400	Q01094	RB1	E2F1	1250;1488;5656;7995	RB1-E2F1 complex;DNMT1-E2F1-HDAC1-RB1 complex;CEBPE-E2F1-RB1 complex;E2F1-HDAC2-PA2G4-RB1 complex	4	True	BioGRID;CORUM;Human Protein Atlas (HPA);IntAct;PDB	Co-crystal Structure;Reconstituted Complex;X-ray;coimmunoprecipitation;surface plasmon resonance	10891495;11713253;12502741;12598654;16249186;16360038;16374512;17380128;21085491;25257171;28074012;28542143;7739537;7828850;8230483;8255752;8346196;8449399;8458319;8896460;9219533;9315635;9400991;9632788	1O9K;2AZE	1	1	PF08934(Retinoblastoma-associated protein, C-terminal)--PF16421(E2F transcription factor, CC-MB domain)[pdb=1]	Q01094:LIG_RB_pABgroove_1--PF01858(Retinoblastoma-associated protein, A-box)
P06400	Q13547	RB1	HDAC1	1488;3269;3853	DNMT1-E2F1-HDAC1-RB1 complex;RB1-HDAC1-BRG1 complex;Rb-HDAC1 complex	3	True	BioGRID;CORUM;Human Protein Atlas (HPA)	Reconstituted Complex;anti tag coimmunoprecipitation	10228159;10615135;10891495;11684023;15003538;9468139;9468140;9491888;9724731;9988677		0	0		
P06400	Q15744	RB1	CEBPE	5656	CEBPE-E2F1-RB1 complex	1	True	BioGRID	Reconstituted Complex	12947005		0	0		
P06400	Q16254	RB1	E2F4	5099	RB1(hypophosphorylated)-E2F4 complex	1	True	CORUM;Human Protein Atlas (HPA)	anti bait coimmunoprecipitation	9380698		1	1	PF08934(Retinoblastoma-associated protein, C-terminal)--PF16421(E2F transcription factor, CC-MB domain)[pdb=1]	Q16254:LIG_RB_pABgroove_1--PF01858(Retinoblastoma-associated protein, A-box)
